Experiment	bias spectroscopy	
-2.9223445E-1	-4.3962636E-14	6.4508213E-16	-1.8925096E-16	3.6732671E-14	1.0356513E-13	3.5221324E-14	-9.2871180E-16	-4.8884812E-16	3.6964328E-14	1.0397624E-13	-2.2391116E-14	3.4542327E-16	-1.5987489E-16	3.6640314E-14	1.0371353E-13	3.6690848E-14	-8.5258096E-16	-1.7604493E-16	3.6373797E-14	1.0390247E-13
-2.9208791E-1	-4.2809580E-14	3.8775461E-16	-4.3365641E-16	3.6606924E-14	1.0380544E-13	3.8674386E-14	-7.5492701E-16	-2.3691301E-17	3.6911138E-14	1.0382287E-13	-2.3693829E-14	3.4960941E-16	-1.6313521E-16	3.6639176E-14	1.0371435E-13	3.6699197E-14	-8.5360317E-16	-1.7530750E-16	3.6373719E-14	1.0390025E-13
-2.9194140E-1	-4.2510510E-14	2.1222514E-16	-2.8256328E-16	3.6687430E-14	1.0385990E-13	3.6809253E-14	-6.1981069E-16	-3.4297349E-16	3.5967757E-14	1.0386744E-13	-2.4920109E-14	3.5356386E-16	-1.6571677E-16	3.6637963E-14	1.0371498E-13	3.6704990E-14	-8.5497738E-16	-1.7439413E-16	3.6372391E-14	1.0389814E-13
-2.9179490E-1	-4.7566761E-14	3.8137815E-16	-3.9382993E-16	3.6846072E-14	1.0373155E-13	3.4944632E-14	-1.0099262E-15	-3.7414335E-17	3.6093483E-14	1.0365341E-13	-2.6071537E-14	3.5773645E-16	-1.6757692E-16	3.6636476E-14	1.0371522E-13	3.6710374E-14	-8.5676223E-16	-1.7343185E-16	3.6371608E-14	1.0389640E-13
-2.9164836E-1	-3.8862133E-14	4.7442040E-16	-1.4440157E-16	3.6797391E-14	1.0383708E-13	3.7546253E-14	-1.0010585E-15	-4.6311722E-16	3.6275612E-14	1.0406409E-13	-2.7151568E-14	3.6189080E-16	-1.6889897E-16	3.6634368E-14	1.0371517E-13	3.6718323E-14	-8.5833591E-16	-1.7228452E-16	3.6371873E-14	1.0389501E-13
-2.9150185E-1	-4.1243013E-14	7.0089319E-16	-3.9024899E-16	3.6579904E-14	1.0415485E-13	3.9827950E-14	-9.3230979E-16	-6.1513078E-16	3.6359689E-14	1.0414863E-13	-2.8174333E-14	3.6546827E-16	-1.6982825E-16	3.6631780E-14	1.0371443E-13	3.6723313E-14	-8.5940434E-16	-1.7025769E-16	3.6372611E-14	1.0389328E-13
-2.9135531E-1	-4.2797376E-14	2.9789596E-16	-1.4047914E-16	3.6301054E-14	1.0335027E-13	3.6294525E-14	-6.5815789E-16	-3.3275380E-16	3.6716341E-14	1.0389852E-13	-2.9146238E-14	3.6834165E-16	-1.7037589E-16	3.6629455E-14	1.0371305E-13	3.6721779E-14	-8.6038759E-16	-1.6690111E-16	3.6373130E-14	1.0389086E-13
-2.9120880E-1	-4.1391532E-14	5.0465577E-16	-1.5372565E-16	3.6728921E-14	1.0353873E-13	3.9037546E-14	-7.8804483E-16	1.5252271E-16	3.6864006E-14	1.0347436E-13	-3.0067088E-14	3.7089077E-16	-1.7078173E-16	3.6627734E-14	1.0371212E-13	3.6715727E-14	-8.6177111E-16	-1.6308929E-16	3.6372503E-14	1.0388859E-13
-2.9106230E-1	-4.4027743E-14	2.3485008E-16	-4.7873709E-16	3.6782457E-14	1.0340243E-13	3.8776619E-14	-6.5164643E-16	-2.2176809E-16	3.6098203E-14	1.0351193E-13	-3.0939159E-14	3.7338208E-16	-1.7094681E-16	3.6625982E-14	1.0371220E-13	3.6703462E-14	-8.6370938E-16	-1.5967573E-16	3.6370832E-14	1.0388750E-13
-2.9091576E-1	-4.5186392E-14	3.4715516E-16	-3.8522602E-17	3.6684268E-14	1.0346482E-13	3.8052339E-14	-9.8505061E-16	-1.7137422E-16	3.5777337E-14	1.0362703E-13	-3.1760934E-14	3.7604343E-16	-1.7065126E-16	3.6623763E-14	1.0371332E-13	3.6683459E-14	-8.6602178E-16	-1.5643649E-16	3.6369799E-14	1.0388782E-13
-2.9076925E-1	-4.7192414E-14	5.1950881E-16	-9.9944892E-17	3.6335972E-14	1.0382008E-13	3.8545196E-14	-9.6966669E-16	-6.9836775E-17	3.6933994E-14	1.0428893E-13	-3.2528786E-14	3.7875968E-16	-1.7038231E-16	3.6621547E-14	1.0371513E-13	3.6656842E-14	-8.6820835E-16	-1.5318873E-16	3.6369650E-14	1.0388862E-13
-2.9062271E-1	-4.4302398E-14	4.3634635E-16	-1.9699956E-16	3.6814949E-14	1.0376374E-13	3.4876473E-14	-1.2488663E-15	-1.8103824E-16	3.6873282E-14	1.0414294E-13	-3.3243489E-14	3.8117192E-16	-1.7035664E-16	3.6619647E-14	1.0371692E-13	3.6626867E-14	-8.6970246E-16	-1.5006026E-16	3.6368471E-14	1.0388865E-13
-2.9047620E-1	-4.3244457E-14	2.3677480E-16	-3.0821501E-16	3.6326140E-14	1.0346238E-13	4.0480009E-14	-8.9468130E-16	-2.6959926E-16	3.6548926E-14	1.0368436E-13	-3.3912651E-14	3.8348109E-16	-1.7021163E-16	3.6617929E-14	1.0371877E-13	3.6594649E-14	-8.7032339E-16	-1.4683169E-16	3.6365557E-14	1.0388797E-13
-2.9032969E-1	-4.6764150E-14	3.5260028E-16	-2.1628415E-16	3.6523895E-14	1.0391149E-13	3.4280873E-14	-8.3460316E-16	-1.4214622E-16	3.6549621E-14	1.0336411E-13	-3.4540387E-14	3.8605859E-16	-1.6972174E-16	3.6616689E-14	1.0372090E-13	3.6558735E-14	-8.7055728E-16	-1.4333120E-16	3.6361596E-14	1.0388797E-13
-2.9018316E-1	-4.5750459E-14	5.6574278E-16	-2.6094573E-16	3.6977471E-14	1.0376173E-13	3.3221913E-14	-7.3281892E-16	-1.3549969E-16	3.6411205E-14	1.0404787E-13	-3.5124268E-14	3.8867216E-16	-1.6891268E-16	3.6615561E-14	1.0372286E-13	3.6526747E-14	-8.7097455E-16	-1.3971597E-16	3.6357033E-14	1.0388904E-13
-2.9003665E-1	-4.4387847E-14	4.3957961E-16	-1.6957987E-16	3.6398696E-14	1.0376758E-13	4.0056324E-14	-5.5487424E-16	1.8870147E-16	3.5797720E-14	1.0401979E-13	-3.5666474E-14	3.9092100E-16	-1.6787416E-16	3.6614022E-14	1.0372452E-13	3.6500025E-14	-8.7201338E-16	-1.3643133E-16	3.6352719E-14	1.0389019E-13
-2.8989011E-1	-4.6057671E-14	4.8776779E-16	-3.6424336E-16	3.6046304E-14	1.0414153E-13	3.5541248E-14	-7.7304430E-16	-3.5172957E-17	3.6334359E-14	1.0446625E-13	-3.6171197E-14	3.9280504E-16	-1.6654615E-16	3.6613111E-14	1.0372564E-13	3.6470460E-14	-8.7391476E-16	-1.3389056E-16	3.6349467E-14	1.0389036E-13
-2.8974360E-1	-4.5101452E-14	6.0260142E-16	-2.1916970E-16	3.6884073E-14	1.0362718E-13	3.6144990E-14	-9.1916574E-16	-3.3033856E-16	3.6815494E-14	1.0411057E-13	-3.6639420E-14	3.9424770E-16	-1.6477222E-16	3.6613267E-14	1.0372599E-13	3.6439510E-14	-8.7628618E-16	-1.3166968E-16	3.6346329E-14	1.0388904E-13
-2.8959709E-1	-4.2923005E-14	5.5361073E-16	-1.6179712E-16	3.6433327E-14	1.0361326E-13	3.7401804E-14	-7.3623220E-16	-1.7244834E-16	3.6456173E-14	1.0350341E-13	-3.7075388E-14	3.9502840E-16	-1.6269649E-16	3.6613623E-14	1.0372625E-13	3.6409078E-14	-8.7881341E-16	-1.2911107E-16	3.6342165E-14	1.0388710E-13
-2.8945056E-1	-4.0101653E-14	6.3217865E-16	-2.5105348E-17	3.6267281E-14	1.0368336E-13	3.5776744E-14	-8.5754786E-16	-1.9827703E-16	3.6061825E-14	1.0348358E-13	-3.7488868E-14	3.9505590E-16	-1.6070273E-16	3.6614412E-14	1.0372686E-13	3.6377568E-14	-8.8160364E-16	-1.2619949E-16	3.6337588E-14	1.0388610E-13
-2.8930405E-1	-4.4560272E-14	3.9865108E-16	-8.3163998E-17	3.7018247E-14	1.0402967E-13	3.5932893E-14	-9.3709214E-16	5.8882872E-17	3.5865520E-14	1.0389674E-13	-3.7884823E-14	3.9445430E-16	-1.5905263E-16	3.6615666E-14	1.0372738E-13	3.6346675E-14	-8.8453030E-16	-1.2328263E-16	3.6333902E-14	1.0388625E-13
-2.8915751E-1	-4.2925546E-14	4.0329838E-16	-1.1466134E-16	3.6928942E-14	1.0383339E-13	3.2162952E-14	-1.2910894E-15	-1.2062956E-16	3.6164180E-14	1.0384224E-13	-3.8260400E-14	3.9360062E-16	-1.5772889E-16	3.6616160E-14	1.0372723E-13	3.6321298E-14	-8.8697780E-16	-1.2065443E-16	3.6331581E-14	1.0388683E-13
-2.8901100E-1	-4.2069023E-14	3.3596376E-16	-2.4180392E-16	3.6479629E-14	1.0362799E-13	3.6859608E-14	-1.0646725E-15	1.1215763E-16	3.6552894E-14	1.0443985E-13	-3.8616761E-14	3.9277974E-16	-1.5648091E-16	3.6615771E-14	1.0372668E-13	3.6303995E-14	-8.8840108E-16	-1.1843393E-16	3.6329833E-14	1.0388694E-13
-2.8886449E-1	-4.5709767E-14	1.9759095E-16	2.1274506E-17	3.6602388E-14	1.0353169E-13	3.3812427E-14	-1.0209966E-15	1.0305860E-16	3.6492029E-14	1.0402258E-13	-3.8955028E-14	3.9225378E-16	-1.5528128E-16	3.6615357E-14	1.0372641E-13	3.6292150E-14	-8.8894668E-16	-1.1688614E-16	3.6327647E-14	1.0388587E-13
-2.8871796E-1	-4.4833915E-14	2.2436182E-16	-2.2807778E-16	3.6762202E-14	1.0335379E-13	3.5163848E-14	-1.0780400E-15	-4.1737221E-17	3.6311449E-14	1.0294597E-13	-3.9271046E-14	3.9233433E-16	-1.5427323E-16	3.6614957E-14	1.0372698E-13	3.6285763E-14	-8.8887045E-16	-1.1607394E-16	3.6324930E-14	1.0388490E-13
-2.8857145E-1	-4.0985647E-14	5.2889812E-16	-3.6737105E-16	3.6687037E-14	1.0389426E-13	3.7515228E-14	-9.8515925E-16	-2.1939322E-16	3.6018094E-14	1.0384284E-13	-3.9568006E-14	3.9280449E-16	-1.5308216E-16	3.6614205E-14	1.0372833E-13	3.6282826E-14	-8.8819451E-16	-1.1552320E-16	3.6322375E-14	1.0388570E-13
-2.8842491E-1	-4.2566458E-14	1.5666708E-16	6.7101791E-17	3.6810846E-14	1.0380499E-13	3.6526459E-14	-9.4490284E-16	-2.4694017E-16	3.5923172E-14	1.0443779E-13	-3.9853995E-14	3.9340554E-16	-1.5161092E-16	3.6612972E-14	1.0372964E-13	3.6278316E-14	-8.8708305E-16	-1.1471013E-16	3.6320830E-14	1.0388697E-13
-2.8827840E-1	-4.3407216E-14	4.2294462E-16	-3.8618998E-16	3.6746383E-14	1.0348631E-13	3.4638437E-14	-7.6199725E-16	-8.5422459E-17	3.6414580E-14	1.0355795E-13	-4.0129985E-14	3.9431152E-16	-1.5012690E-16	3.6611139E-14	1.0373087E-13	3.6273712E-14	-8.8588402E-16	-1.1356107E-16	3.6320278E-14	1.0388752E-13
-2.8813189E-1	-4.5939157E-14	4.1406912E-16	-6.4005151E-17	3.6321471E-14	1.0397500E-13	3.1993071E-14	-6.9260444E-16	-2.1873198E-16	3.6537569E-14	1.0365581E-13	-4.0391349E-14	3.9537629E-16	-1.4847605E-16	3.6609130E-14	1.0373228E-13	3.6276324E-14	-8.8506261E-16	-1.1223183E-16	3.6319716E-14	1.0388840E-13
-2.8798535E-1	-4.5783012E-14	8.1170506E-16	-2.3941354E-16	3.6451311E-14	1.0391500E-13	3.7269053E-14	-1.1103523E-15	8.8958385E-17	3.6046609E-14	1.0405887E-13	-4.0633431E-14	3.9596524E-16	-1.4666730E-16	3.6607710E-14	1.0373327E-13	3.6288043E-14	-8.8452072E-16	-1.1091741E-16	3.6318899E-14	1.0388991E-13
-2.8783885E-1	-4.5568370E-14	2.5029294E-16	-1.9042753E-16	3.6598024E-14	1.0338981E-13	3.9012623E-14	-8.1563370E-16	8.5829134E-17	3.6035736E-14	1.0348256E-13	-4.0855204E-14	3.9585836E-16	-1.4471365E-16	3.6606890E-14	1.0373400E-13	3.6299373E-14	-8.8379010E-16	-1.1008610E-16	3.6318686E-14	1.0389171E-13
-2.8769231E-1	-4.7948231E-14	2.6563027E-16	1.3361374E-16	3.6801620E-14	1.0360200E-13	3.2983368E-14	-8.8023796E-16	3.4111248E-17	3.6447028E-14	1.0353539E-13	-4.1055778E-14	3.9575690E-16	-1.4285113E-16	3.6606050E-14	1.0373537E-13	3.6307661E-14	-8.8297377E-16	-1.0998147E-16	3.6319174E-14	1.0389450E-13
-2.8754580E-1	-4.3868033E-14	3.9251366E-16	-7.6585761E-17	3.6846174E-14	1.0403560E-13	3.9177418E-14	-8.8365902E-16	1.0994260E-17	3.6135239E-14	1.0416579E-13	-4.1235482E-14	3.9605974E-16	-1.4155371E-16	3.6604597E-14	1.0373704E-13	3.6317009E-14	-8.8222881E-16	-1.1047491E-16	3.6319868E-14	1.0389815E-13
-2.8739929E-1	-4.1226229E-14	6.1599386E-16	-1.5148272E-16	3.6365327E-14	1.0385624E-13	3.6900807E-14	-8.5623628E-16	-1.5245751E-16	3.6039277E-14	1.0438305E-13	-4.1403357E-14	3.9628108E-16	-1.4064695E-16	3.6602703E-14	1.0373814E-13	3.6323422E-14	-8.8150862E-16	-1.1130995E-16	3.6321081E-14	1.0390115E-13
-2.8725275E-1	-4.6421844E-14	4.2031210E-16	2.9816288E-17	3.6360455E-14	1.0360485E-13	3.7137828E-14	-1.0031276E-15	-1.9392465E-16	3.6839337E-14	1.0376861E-13	-4.1564181E-14	3.9604802E-16	-1.3995062E-16	3.6601280E-14	1.0373884E-13	3.6325066E-14	-8.8071606E-16	-1.1210287E-16	3.6322524E-14	1.0390306E-13
-2.8710625E-1	-4.4171172E-14	2.4656610E-16	-5.0754754E-16	3.6708480E-14	1.0367351E-13	3.8275623E-14	-7.4734135E-16	-1.3434328E-16	3.6448360E-14	1.0395774E-13	-4.1713157E-14	3.9569732E-16	-1.3921515E-16	3.6600460E-14	1.0373976E-13	3.6322602E-14	-8.7983753E-16	-1.1267212E-16	3.6323100E-14	1.0390471E-13
-2.8695971E-1	-4.3914318E-14	5.3528078E-16	-2.6263141E-16	3.6683449E-14	1.0346787E-13	3.4827647E-14	-9.3338859E-16	-2.0070157E-16	3.6030176E-14	1.0385585E-13	-4.1850444E-14	3.9547913E-16	-1.3779651E-16	3.6599582E-14	1.0374120E-13	3.6316951E-14	-8.7904613E-16	-1.1303119E-16	3.6323205E-14	1.0390644E-13
-2.8681320E-1	-4.7343985E-14	4.3566340E-16	-2.3769682E-16	3.6213237E-14	1.0411032E-13	3.9047209E-14	-7.5475157E-16	-2.5273766E-16	3.6262029E-14	1.0384742E-13	-4.1975924E-14	3.9509203E-16	-1.3566677E-16	3.6598810E-14	1.0374289E-13	3.6309609E-14	-8.7840038E-16	-1.1305774E-16	3.6323829E-14	1.0390828E-13
-2.8666669E-1	-4.5651278E-14	1.6097755E-16	-2.6388247E-16	3.6543363E-14	1.0398662E-13	3.3527597E-14	-9.0029088E-16	-9.5184269E-17	3.6334695E-14	1.0451032E-13	-4.2085242E-14	3.9471757E-16	-1.3308301E-16	3.6598772E-14	1.0374389E-13	3.6301071E-14	-8.7792313E-16	-1.1273913E-16	3.6324855E-14	1.0390969E-13
-2.8652015E-1	-4.3753084E-14	4.2569046E-16	1.7807976E-16	3.6578681E-14	1.0356383E-13	3.7940947E-14	-8.9605657E-16	3.7099389E-16	3.6710770E-14	1.0378197E-13	-4.2180662E-14	3.9473414E-16	-1.3044485E-16	3.6599247E-14	1.0374422E-13	3.6293681E-14	-8.7750543E-16	-1.1279505E-16	3.6325543E-14	1.0391011E-13
-2.8637365E-1	-4.0924105E-14	5.5011052E-16	-2.8224040E-16	3.6288497E-14	1.0355392E-13	3.8789335E-14	-9.4571303E-16	-5.0143027E-16	3.6325689E-14	1.0332150E-13	-4.2270783E-14	3.9476701E-16	-1.2813470E-16	3.6600124E-14	1.0374485E-13	3.6283300E-14	-8.7696116E-16	-1.1344071E-16	3.6325459E-14	1.0391076E-13
-2.8622711E-1	-4.7539297E-14	3.7941462E-16	7.3029665E-17	3.6657363E-14	1.0404291E-13	3.2515433E-14	-9.6517774E-16	-1.5429531E-16	3.5819882E-14	1.0391563E-13	-4.2356892E-14	3.9447733E-16	-1.2602146E-16	3.6601581E-14	1.0374575E-13	3.6270049E-14	-8.7617480E-16	-1.1375777E-16	3.6325492E-14	1.0391270E-13
-2.8608060E-1	-4.0851877E-14	5.7085261E-16	-7.5469729E-17	3.6783314E-14	1.0332735E-13	3.3068309E-14	-1.1094768E-15	-1.3344456E-16	3.6132670E-14	1.0380421E-13	-4.2435663E-14	3.9388922E-16	-1.2419730E-16	3.6603058E-14	1.0374667E-13	3.6264899E-14	-8.7491314E-16	-1.1359196E-16	3.6326716E-14	1.0391533E-13
-2.8593409E-1	-4.2362500E-14	4.0123395E-16	-1.6942931E-16	3.6655757E-14	1.0387561E-13	3.5712657E-14	-7.3373006E-16	-1.1944213E-16	3.6282829E-14	1.0414755E-13	-4.2512587E-14	3.9295828E-16	-1.2261976E-16	3.6604075E-14	1.0374799E-13	3.6270320E-14	-8.7323803E-16	-1.1334088E-16	3.6328867E-14	1.0391795E-13
-2.8578755E-1	-4.3439261E-14	6.1337684E-16	-2.5305586E-17	3.6475085E-14	1.0415257E-13	3.5082976E-14	-5.9849273E-16	-1.1916261E-17	3.6332353E-14	1.0391776E-13	-4.2590538E-14	3.9161719E-16	-1.2109248E-16	3.6604939E-14	1.0374907E-13	3.6281182E-14	-8.7187679E-16	-1.1315814E-16	3.6331300E-14	1.0392023E-13
-2.8564104E-1	-4.2848236E-14	4.0608459E-16	1.6795627E-16	3.6704458E-14	1.0372184E-13	3.5308806E-14	-8.4030290E-16	-4.7977081E-17	3.6108378E-14	1.0375098E-13	-4.2666778E-14	3.8981385E-16	-1.1999255E-16	3.6605908E-14	1.0374926E-13	3.6295938E-14	-8.7122389E-16	-1.1323379E-16	3.6334000E-14	1.0392245E-13
-2.8549451E-1	-4.3401114E-14	4.4071272E-16	-4.5296273E-16	3.6427729E-14	1.0355668E-13	3.4139477E-14	-1.0328352E-15	5.0848658E-17	3.6536827E-14	1.0405680E-13	-4.2741171E-14	3.8770699E-16	-1.1922639E-16	3.6606992E-14	1.0374930E-13	3.6315975E-14	-8.7074198E-16	-1.1370083E-16	3.6336948E-14	1.0392489E-13
-2.8534800E-1	-4.0822885E-14	6.5636510E-17	-1.3805615E-16	3.6905869E-14	1.0404297E-13	4.0177886E-14	-7.0584939E-16	-1.9678535E-16	3.6096377E-14	1.0378886E-13	-4.2816052E-14	3.8579558E-16	-1.1806565E-16	3.6608036E-14	1.0374945E-13	3.6337497E-14	-8.7013270E-16	-1.1447605E-16	3.6339963E-14	1.0392737E-13
-2.8520149E-1	-4.3599988E-14	5.6143387E-16	-1.6103033E-16	3.7056255E-14	1.0365112E-13	3.2279938E-14	-9.8685733E-16	-2.4303948E-16	3.6109360E-14	1.0354848E-13	-4.2893518E-14	3.8428924E-16	-1.1649185E-16	3.6608225E-14	1.0374931E-13	3.6357605E-14	-8.6957196E-16	-1.1512488E-16	3.6343494E-14	1.0393037E-13
-2.8505495E-1	-4.6791618E-14	4.8945502E-16	2.7051196E-16	3.6512077E-14	1.0386784E-13	3.7621023E-14	-9.0818079E-16	-6.3407542E-18	3.6640291E-14	1.0402200E-13	-4.2967779E-14	3.8264372E-16	-1.1519124E-16	3.6607331E-14	1.0374896E-13	3.6380753E-14	-8.6890302E-16	-1.1554762E-16	3.6347437E-14	1.0393418E-13
-2.8490844E-1	-3.9630666E-14	3.8555825E-16	2.3703711E-17	3.6373824E-14	1.0359807E-13	3.6845367E-14	-7.8962185E-16	-1.6882395E-16	3.6714663E-14	1.0456806E-13	-4.3037158E-14	3.8060737E-16	-1.1474524E-16	3.6606413E-14	1.0374862E-13	3.6405042E-14	-8.6811819E-16	-1.1600757E-16	3.6350676E-14	1.0393757E-13
-2.8476191E-1	-4.7836843E-14	3.1602103E-16	-2.0410866E-16	3.6858198E-14	1.0329197E-13	3.5810313E-14	-9.0337207E-16	-3.5280982E-16	3.6389281E-14	1.0367472E-13	-4.3104812E-14	3.7851748E-16	-1.1486549E-16	3.6605799E-14	1.0374891E-13	3.6427848E-14	-8.6741415E-16	-1.1623740E-16	3.6352869E-14	1.0393989E-13
-2.8461540E-1	-4.4979381E-14	1.9567243E-16	-3.0894921E-16	3.6277445E-14	1.0385983E-13	3.9472931E-14	-9.5255674E-16	-2.1043078E-16	3.6732522E-14	1.0387724E-13	-4.3164694E-14	3.7672497E-16	-1.1475442E-16	3.6605237E-14	1.0375015E-13	3.6448451E-14	-8.6663170E-16	-1.1585439E-16	3.6354258E-14	1.0394217E-13
-2.8446889E-1	-4.2130057E-14	2.8181975E-16	-1.6984686E-16	3.6262975E-14	1.0369538E-13	3.5038727E-14	-1.0212464E-15	-5.3552599E-17	3.6095648E-14	1.0447718E-13	-4.3217390E-14	3.7544426E-16	-1.1411658E-16	3.6605417E-14	1.0375167E-13	3.6465097E-14	-8.6549022E-16	-1.1511172E-16	3.6355118E-14	1.0394431E-13
-2.8432235E-1	-4.5335927E-14	3.4049774E-16	-8.6911033E-17	3.6670577E-14	1.0370502E-13	3.7851937E-14	-9.5741669E-16	-2.9924636E-16	3.6141188E-14	1.0412380E-13	-4.3268401E-14	3.7456091E-16	-1.1320284E-16	3.6606528E-14	1.0375324E-13	3.6480222E-14	-8.6386381E-16	-1.1421450E-16	3.6356331E-14	1.0394529E-13
-2.8417584E-1	-4.4894440E-14	1.9745435E-16	-4.9062074E-17	3.6677963E-14	1.0381737E-13	3.5312875E-14	-8.6265462E-16	4.4895956E-17	3.6735216E-14	1.0401350E-13	-4.3314839E-14	3.7401169E-16	-1.1234850E-16	3.6607785E-14	1.0375490E-13	3.6495211E-14	-8.6189800E-16	-1.1316871E-16	3.6357852E-14	1.0394533E-13
-2.8402930E-1	-4.5544975E-14	2.9761966E-16	-5.4684158E-18	3.6574056E-14	1.0416860E-13	3.0035368E-14	-7.8924624E-16	1.1785422E-16	3.6724794E-14	1.0382093E-13	-4.3353955E-14	3.7392021E-16	-1.1175010E-16	3.6608872E-14	1.0375608E-13	3.6517583E-14	-8.5990817E-16	-1.1247987E-16	3.6358479E-14	1.0394518E-13
-2.8388280E-1	-4.2935721E-14	4.5260724E-16	-1.0942264E-16	3.6235497E-14	1.0381984E-13	3.9634166E-14	-7.9816518E-16	-1.4905198E-16	3.5858523E-14	1.0395044E-13	-4.3387626E-14	3.7407622E-16	-1.1142611E-16	3.6610329E-14	1.0375633E-13	3.6550881E-14	-8.5811632E-16	-1.1236586E-16	3.6358506E-14	1.0394520E-13
-2.8373629E-1	-4.2698192E-14	4.3268627E-16	5.0957314E-17	3.6327786E-14	1.0361053E-13	3.6799082E-14	-8.2445798E-16	-1.1855735E-17	3.6175354E-14	1.0375197E-13	-4.3420742E-14	3.7409464E-16	-1.1137136E-16	3.6612847E-14	1.0375618E-13	3.6584281E-14	-8.5654439E-16	-1.1250628E-16	3.6359336E-14	1.0394553E-13
-2.8358975E-1	-4.4899526E-14	3.1645720E-16	5.3830446E-17	3.6880861E-14	1.0415391E-13	3.7832611E-14	-5.9667817E-16	-4.2561447E-17	3.6582120E-14	1.0407522E-13	-4.3454305E-14	3.7397656E-16	-1.1180279E-16	3.6616032E-14	1.0375586E-13	3.6613006E-14	-8.5535049E-16	-1.1287871E-16	3.6360807E-14	1.0394609E-13
-2.8344324E-1	-3.9218171E-14	3.0589602E-16	-3.9244071E-16	3.6950630E-14	1.0395141E-13	3.9035510E-14	-7.6858330E-16	-1.6429306E-16	3.6094574E-14	1.0407588E-13	-4.3489944E-14	3.7398148E-16	-1.1244519E-16	3.6618647E-14	1.0375471E-13	3.6636740E-14	-8.5478436E-16	-1.1343922E-16	3.6362288E-14	1.0394648E-13
-2.8329670E-1	-4.3439261E-14	3.2725123E-16	-5.1109432E-17	3.6434472E-14	1.0368500E-13	4.0332511E-14	-7.5578537E-16	-4.6522673E-17	3.6539314E-14	1.0409202E-13	-4.3532686E-14	3.7422408E-16	-1.1275900E-16	3.6620531E-14	1.0375284E-13	3.6650895E-14	-8.5474169E-16	-1.1403541E-16	3.6363904E-14	1.0394633E-13
-2.8315020E-1	-4.4479909E-14	7.6169152E-16	-1.0003026E-16	3.6795589E-14	1.0388068E-13	3.8813242E-14	-7.9584156E-16	-2.3212750E-16	3.6930938E-14	1.0405299E-13	-4.3578941E-14	3.7424404E-16	-1.1293079E-16	3.6622283E-14	1.0375078E-13	3.6653277E-14	-8.5503810E-16	-1.1459865E-16	3.6364879E-14	1.0394567E-13
-2.8300369E-1	-4.8969045E-14	7.5480594E-16	5.3108671E-17	3.7045521E-14	1.0327360E-13	3.5361196E-14	-8.0908958E-16	-1.2768744E-16	3.6246874E-14	1.0419797E-13	-4.3618223E-14	3.7316820E-16	-1.1335335E-16	3.6623458E-14	1.0374900E-13	3.6649029E-14	-8.5559507E-16	-1.1498386E-16	3.6364680E-14	1.0394439E-13
-2.8285715E-1	-4.3521657E-14	4.2410413E-16	-4.9594324E-16	3.6549167E-14	1.0359781E-13	4.0982026E-14	-7.6896822E-16	-3.3075925E-17	3.6052714E-14	1.0407109E-13	-4.3646171E-14	3.7090337E-16	-1.1373998E-16	3.6623702E-14	1.0374818E-13	3.6640904E-14	-8.5638869E-16	-1.1530914E-16	3.6364463E-14	1.0394239E-13
-2.8271064E-1	-4.5992056E-14	2.3469173E-16	-3.4480821E-16	3.6718631E-14	1.0395699E-13	3.7077810E-14	-8.2086773E-16	-2.0432286E-16	3.6724797E-14	1.0435001E-13	-4.3666785E-14	3.6828847E-16	-1.1330744E-16	3.6623584E-14	1.0374792E-13	3.6625027E-14	-8.5743705E-16	-1.1569677E-16	3.6364622E-14	1.0393947E-13
-2.8256410E-1	-4.7127311E-14	1.4833486E-16	-7.0664107E-17	3.7039643E-14	1.0379663E-13	3.5327627E-14	-1.1167024E-15	-8.9093427E-17	3.6615439E-14	1.0430417E-13	-4.3679521E-14	3.6609997E-16	-1.1208108E-16	3.6622940E-14	1.0374735E-13	3.6605230E-14	-8.5838885E-16	-1.1601715E-16	3.6364127E-14	1.0393525E-13
-2.8241760E-1	-4.0586376E-14	3.2122870E-16	7.1401397E-17	3.6291625E-14	1.0360731E-13	4.1014067E-14	-8.8628382E-16	-1.4750908E-16	3.6487069E-14	1.0375666E-13	-4.3686216E-14	3.6451631E-16	-1.1088792E-16	3.6621707E-14	1.0374661E-13	3.6583136E-14	-8.5883942E-16	-1.1627232E-16	3.6362660E-14	1.0393007E-13
-2.8227109E-1	-4.2754649E-14	5.3015226E-16	-1.6934705E-16	3.6595266E-14	1.0379806E-13	3.5831167E-14	-7.5363242E-16	-7.5961776E-17	3.6320468E-14	1.0383933E-13	-4.3696556E-14	3.6306821E-16	-1.1003714E-16	3.6620738E-14	1.0374605E-13	3.6554266E-14	-8.5908485E-16	-1.1653246E-16	3.6360736E-14	1.0392495E-13
-2.8212455E-1	-4.9359669E-14	2.2535367E-16	-1.7430634E-16	3.6914404E-14	1.0327106E-13	3.7157153E-14	-6.1266899E-16	4.0313848E-17	3.6138613E-14	1.0388054E-13	-4.3706233E-14	3.6146726E-16	-1.0918494E-16	3.6619853E-14	1.0374600E-13	3.6521818E-14	-8.5975549E-16	-1.1699725E-16	3.6358988E-14	1.0392021E-13
