#Country=Germany
#Region=WESTERN EUROPE
#Population=82422299
#Area (sq. mi.)=357021
#Pop. Density (per sq. mi.)=230,9
#Coastline (coast/area ratio)=0,67
#Net migration=2,18
#Infant mortality (per 1000 births)=4,16
#GDP ($ per capita)=27600
#Literacy (%)=99,0
#Phones (per 1000)=667,9
#Arable (%)=33,85
#Crops (%)=0,59
#Other (%)=65,56
#Climate=3
#Birthrate=8,25
#Deathrate=10,62
#Agriculture=0,009
#Industry=0,296
#Service=0,695
indicator	year	value
Merchandise exports to developing economies in Sub-Saharan Africa (% of total merchandise exports)	1964	3.22082096933729
Merchandise exports to developing economies outside region (% of total merchandise exports)	1964	13.346933728981199
Merchandise exports to economies in the Arab World (% of total merchandise exports)	1964	2.36152324431256
Merchandise exports to high-income economies (% of total merchandise exports)	1964	76.08184965380809
Merchandise imports (current US$)	1964	14709700000.0
Merchandise imports by the reporting economy (current US$)	1964	14635000000.0
Merchandise imports by the reporting economy, residual (% of total merchandise imports)	1964	10.399726682610199
Merchandise imports from developing economies in East Asia & Pacific (% of total merchandise imports)	1964	1.52374444824052
Merchandise imports from developing economies in Latin America & the Caribbean (% of total merchandise imports)	1964	4.29108302015716
Merchandise imports from developing economies in Middle East & North Africa (% of total merchandise imports)	1964	4.7078920396310195
Merchandise imports from developing economies in South Asia (% of total merchandise imports)	1964	0.792620430474889
Merchandise imports from developing economies in Sub-Saharan Africa (% of total merchandise imports)	1964	4.578066279467031
Merchandise imports from developing economies outside region (% of total merchandise imports)	1964	17.1370003416467
Merchandise imports from economies in the Arab World (% of total merchandise imports)	1964	5.28869149299624
Merchandise imports from high-income economies (% of total merchandise imports)	1964	72.4632729757431
Official exchange rate (LCU per US$, period average)	1964	4.000000003
Ores and metals exports (% of merchandise exports)	1964	2.55977931755338
Ores and metals imports (% of merchandise imports)	1964	12.4520205280916
Patent applications, nonresidents	1964	26914.0
Patent applications, residents	1964	37861.0
Permanent cropland (% of land area)	1964	1.4321312977973797
Population ages 65 and above (% of total)	1964	12.300377641038699
Population density (people per sq. km of land area)	1964	215.731495431501
Population growth (annual %)	1964	0.805140883333687
Population in largest city	1964	3237257.0
Population in the largest city (% of urban population)	1964	5.978633465655579
Population in urban agglomerations of more than 1 million	1964	7031118.0
Population in urban agglomerations of more than 1 million (% of total population)	1964	9.335200802428758
Population, ages 0-14 (% of total)	1964	22.6361047705045
Population, ages 15-64 (% of total)	1964	65.06351758845679
Population, female (% of total)	1964	53.0623624748753
Population, total	1964	75318337.0
Rural population	1964	21171231.0
Rural population (% of total population)	1964	28.109
Rural population growth (annual %)	1964	0.574162652083865
Surface area (sq. km)	1964	356970.0
Survival to age 65, female (% of cohort)	1964	80.45198
Survival to age 65, male (% of cohort)	1964	67.83902
Total reserves (includes gold, current US$)	1964	7895954158.966121
Total reserves minus gold (current US$)	1964	3633509999.08749
Trademark applications, direct nonresident	1964	2998.0
Trademark applications, direct resident	1964	21696.0
Trademark applications, total	1964	24694.0
Urban population	1964	54147106.0
Urban population (% of total)	1964	71.891
Urban population growth (annual %)	1964	0.8955974252029009
Adolescent fertility rate (births per 1,000 women ages 15-19)	1965	46.4512
Age dependency ratio (% of working-age population)	1965	54.7592111885386
Age dependency ratio, old (% of working-age population)	1965	19.360323852327603
Age dependency ratio, young (% of working-age population)	1965	35.3988873362109
Agricultural land (% of land area)	1965	55.9505055423481
Agricultural land (sq. km)	1965	195340.0
Agricultural machinery, tractors	1965	1288372.0
Agricultural machinery, tractors per 100 sq. km of arable land	1965	1060.12671768288
Agricultural raw materials exports (% of merchandise exports)	1965	1.8084926176323302
Agricultural raw materials imports (% of merchandise imports)	1965	8.889307969619221
Alternative and nuclear energy (% of total energy use)	1965	0.6958136803307501
Arable land (% of land area)	1965	34.8093833242632
Arable land (hectares per person)	1965	0.15998431882493303
Arable land (hectares)	1965	12153000.0
Arms exports (SIPRI trend indicator values)	1965	307000000.0
Arms imports (SIPRI trend indicator values)	1965	3511000000.0
Birth rate, crude (per 1,000 people)	1965	17.4
Cereal production (metric tons)	1965	20620142.0
Cereal yield (kg per hectare)	1965	2852.222
CO2 emissions from electricity and heat production, total (% of total fuel combustion)	1965	33.9689917544809
CO2 emissions from manufacturing industries and construction (% of total fuel combustion)	1965	29.7252554837477
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)	1965	5.54582789468657
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion)	1965	20.5421667568686
CO2 emissions from transport (% of total fuel combustion)	1965	10.2161663111649
Combustible renewables and waste (% of total energy)	1965	0.0
Crop production index (2004-2006 = 100)	1965	79.72
Death rate, crude (per 1,000 people)	1965	12.0
DEC alternative conversion factor (LCU per US$)	1965	2.0451674461364697
Electric power consumption (kWh per capita)	1965	2194.20606119805
Electric power transmission and distribution losses (% of output)	1965	5.89635159963837
Electricity production from coal sources (% of total)	1965	80.18256583744059
Electricity production from hydroelectric sources (% of total)	1965	8.31928606841844
Electricity production from natural gas sources (% of total)	1965	1.4535273702936797
Electricity production from nuclear sources (% of total)	1965	0.0682434600017498
Electricity production from oil sources (% of total)	1965	9.976377263845551
Electricity production from oil, gas and coal sources (% of total)	1965	91.6124704715798
Electricity production from renewable sources, excluding hydroelectric (% of total)	1965	0.0
Electricity production from renewable sources, excluding hydroelectric (kWh)	1965	0.0
Energy imports, net (% of energy use)	1965	30.206905422278698
Energy use (kg of oil equivalent per capita)	1965	2378.33973189429
Fertility rate, total (births per woman)	1965	2.5
Fixed telephone subscriptions	1965	4845000.0
Fixed telephone subscriptions (per 100 people)	1965	6.3205445995173095
Food exports (% of merchandise exports)	1965	2.56756699148525
Food imports (% of merchandise imports)	1965	20.7512129423501
Food production index (2004-2006 = 100)	1965	74.67
Fossil fuel energy consumption (% of total)	1965	99.102309362005
Fuel exports (% of merchandise exports)	1965	4.81458165811516
Fuel imports (% of merchandise imports)	1965	13.1171678832358
Land area (sq. km)	1965	349130.0
Land under cereal production (hectares)	1965	7229500.0
Life expectancy at birth, female (years)	1965	73.036
Life expectancy at birth, male (years)	1965	67.405
Life expectancy at birth, total (years)	1965	70.1518292682927
Livestock production index (2004-2006 = 100)	1965	82.64
Manufactures exports (% of merchandise exports)	1965	86.5280176717173
Manufactures imports (% of merchandise imports)	1965	39.1755123633174
Merchandise exports (current US$)	1965	17912500000.0
Merchandise exports by the reporting economy (current US$)	1965	17857000000.0
Merchandise exports by the reporting economy, residual (% of total merchandise exports)	1965	10.4272834182673
Merchandise exports to developing economies in East Asia & Pacific (% of total merchandise exports)	1965	1.4896119168953401
Merchandise exports to developing economies in Latin America & the Caribbean (% of total merchandise exports)	1965	2.8784230273842204
Merchandise exports to developing economies in Middle East & North Africa (% of total merchandise exports)	1965	2.6600212801702403
Merchandise exports to developing economies in South Asia (% of total merchandise exports)	1965	2.29041832334659
Merchandise exports to developing economies in Sub-Saharan Africa (% of total merchandise exports)	1965	3.2648261186089504
Merchandise exports to developing economies outside region (% of total merchandise exports)	1965	14.106512852102801
Merchandise exports to economies in the Arab World (% of total merchandise exports)	1965	2.28481827854623
Merchandise exports to high-income economies (% of total merchandise exports)	1965	75.4662037296298
Merchandise imports (current US$)	1965	17612000000.0
Merchandise imports by the reporting economy (current US$)	1965	17536000000.0
Merchandise imports by the reporting economy, residual (% of total merchandise imports)	1965	10.7151003649635
Merchandise imports from developing economies in East Asia & Pacific (% of total merchandise imports)	1965	1.55679744525547
Merchandise imports from developing economies in Latin America & the Caribbean (% of total merchandise imports)	1965	4.14005474452555
Merchandise imports from developing economies in Middle East & North Africa (% of total merchandise imports)	1965	4.45939781021898
Merchandise imports from developing economies in South Asia (% of total merchandise imports)	1965	0.655793795620438
Merchandise imports from developing economies in Sub-Saharan Africa (% of total merchandise imports)	1965	4.14005474452555
Merchandise imports from developing economies outside region (% of total merchandise imports)	1965	16.0469890510949
Merchandise imports from economies in the Arab World (% of total merchandise imports)	1965	5.08667883211679
Merchandise imports from high-income economies (% of total merchandise imports)	1965	73.2379105839416
Mobile cellular subscriptions	1965	0.0
Mobile cellular subscriptions (per 100 people)	1965	0.0
Official exchange rate (LCU per US$, period average)	1965	4.000000003
Ores and metals exports (% of merchandise exports)	1965	3.0129207275824905
Ores and metals imports (% of merchandise imports)	1965	12.586514521418
Patent applications, nonresidents	1965	28322.0
Patent applications, residents	1965	38148.0
Permanent cropland (% of land area)	1965	1.40921719703262
Population ages 65 and above (% of total)	1965	12.5099655238243
Population density (people per sq. km of land area)	1965	217.579970211669
Population growth (annual %)	1965	0.8531904368018399
Population in largest city	1965	3232253.0
Population in the largest city (% of urban population)	1965	5.9134140145028695
Population in urban agglomerations of more than 1 million	1965	7048908.0
Population in urban agglomerations of more than 1 million (% of total population)	1965	9.27931165012444
