#Country=Poland
#Region=EASTERN EUROPE
#Population=38536869
#Area (sq. mi.)=312685
#Pop. Density (per sq. mi.)=123,3
#Coastline (coast/area ratio)=0,16
#Net migration=-0,49
#Infant mortality (per 1000 births)=8,51
#GDP ($ per capita)=11100
#Literacy (%)=99,8
#Phones (per 1000)=306,3
#Arable (%)=45,91
#Crops (%)=1,12
#Other (%)=52,97
#Climate=3
#Birthrate=9,85
#Deathrate=9,89
#Agriculture=0,05
#Industry=0,311
#Service=0,64
indicator	year	value
Electricity production from coal sources (% of total)	1964	95.6220744025622
Electricity production from hydroelectric sources (% of total)	1964	1.73688100517369
Electricity production from natural gas sources (% of total)	1964	1.7836905641783702
Electricity production from nuclear sources (% of total)	1964	0.0
Electricity production from oil sources (% of total)	1964	0.773589554077359
Electricity production from oil, gas and coal sources (% of total)	1964	98.17935452081791
Electricity production from renewable sources, excluding hydroelectric (% of total)	1964	0.0394185760039419
Electricity production from renewable sources, excluding hydroelectric (kWh)	1964	16000000.0
Energy imports, net (% of energy use)	1964	-19.7194074744592
Energy use (kg of oil equivalent per capita)	1964	2031.2613742375
Fertility rate, total (births per woman)	1964	2.57
Food production index (2004-2006 = 100)	1964	78.64
Food, beverages and tobacco (% of value added in manufacturing)	1964	21.3794806370633
Fossil fuel energy consumption (% of total)	1964	98.5184237072443
Land area (sq. km)	1964	306290.0
Land under cereal production (hectares)	1964	8767700.0
Life expectancy at birth, female (years)	1964	71.6
Life expectancy at birth, male (years)	1964	65.8
Life expectancy at birth, total (years)	1964	68.6292682926829
Livestock production index (2004-2006 = 100)	1964	76.8
Machinery and transport equipment (% of value added in manufacturing)	1964	16.873122350714
Merchandise exports (current US$)	1964	2096500000.0
Merchandise imports (current US$)	1964	2072000000.0
Mortality rate, adult, female (per 1,000 female adults)	1964	113.533
Mortality rate, adult, male (per 1,000 male adults)	1964	198.117
Mortality rate, infant (per 1,000 live births)	1964	43.9
Mortality rate, under-5 (per 1,000)	1964	49.3
Number of infant deaths	1964	22357.0
Number of under-five deaths	1964	25949.0
Official exchange rate (LCU per US$, period average)	1964	0.0003999999999
Other manufacturing (% of value added in manufacturing)	1964	35.9767891682785
Patent applications, nonresidents	1964	830.0
Patent applications, residents	1964	2646.0
Permanent cropland (% of land area)	1964	0.7868360050932119
Physicians (per 1,000 people)	1964	1.2
Population ages 65 and above (% of total)	1964	6.5486524129405
Population density (people per sq. km of land area)	1964	101.666557837344
Population growth (annual %)	1964	1.38220463805364
Population in largest city	1964	1194617.0
Population in the largest city (% of urban population)	1964	7.714814752148469
Population in urban agglomerations of more than 1 million	1964	1194617.0
Population in urban agglomerations of more than 1 million (% of total population)	1964	3.83634585710409
Population, ages 0-14 (% of total)	1964	32.3646930935187
Population, ages 15-64 (% of total)	1964	61.08665449354079
Population, female (% of total)	1964	51.499494963855895
Population, total	1964	31139450.0
Rural population	1964	15654736.0
Rural population (% of total population)	1964	50.273
Rural population growth (annual %)	1964	0.587725304642335
Surface area (sq. km)	1964	312690.0
Survival to age 65, female (% of cohort)	1964	78.93549
Survival to age 65, male (% of cohort)	1964	65.82447
Textiles and clothing (% of value added in manufacturing)	1964	19.3711675377588
Trademark applications, direct nonresident	1964	384.0
Trademark applications, direct resident	1964	254.0
Trademark applications, total	1964	638.0
Urban population	1964	15484714.0
Urban population (% of total)	1964	49.727
Urban population growth (annual %)	1964	2.1918754580861
Adolescent fertility rate (births per 1,000 women ages 15-19)	1965	32.9694
Age dependency ratio (% of working-age population)	1965	62.661179405867
Age dependency ratio, old (% of working-age population)	1965	11.0579826857258
Age dependency ratio, young (% of working-age population)	1965	51.6031967201412
Agricultural land (% of land area)	1965	65.12129028045321
Agricultural land (sq. km)	1965	199460.0
Agricultural machinery, tractors	1965	131000.0
Agricultural machinery, tractors per 100 sq. km of arable land	1965	84.86104813111359
Alternative and nuclear energy (% of total energy use)	1965	0.117360732938003
Arable land (% of land area)	1965	50.399947761925
Arable land (hectares per person)	1965	0.490921435715433
Arable land (hectares)	1965	15437000.0
Arms exports (SIPRI trend indicator values)	1965	234000000.0
Arms imports (SIPRI trend indicator values)	1965	1154000000.0
Birth rate, crude (per 1,000 people)	1965	17.4
Cereal production (metric tons)	1965	16162000.0
Cereal yield (kg per hectare)	1965	1900.115
Chemicals (% of value added in manufacturing)	1965	6.01913115807781
CO2 emissions (kt)	1965	247221.806
CO2 emissions (metric tons per capita)	1965	7.86205117196879
CO2 emissions from electricity and heat production, total (% of total fuel combustion)	1965	45.4998252359315
CO2 emissions from gaseous fuel consumption (% of total)	1965	1.27562372066807
CO2 emissions from gaseous fuel consumption (kt)	1965	3153.62
CO2 emissions from liquid fuel consumption (% of total)	1965	5.4673825981192
CO2 emissions from liquid fuel consumption (kt)	1965	13516.562
CO2 emissions from manufacturing industries and construction (% of total fuel combustion)	1965	20.3163229639986
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)	1965	1.51607829430269
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion)	1965	20.954211814051
CO2 emissions from solid fuel consumption (% of total)	1965	91.3257586994571
CO2 emissions from solid fuel consumption (kt)	1965	225777.19
CO2 emissions from transport (% of total fuel combustion)	1965	11.7135616917162
CO2 intensity (kg per kg of oil equivalent energy use)	1965	3.76533071408026
Combustible renewables and waste (% of total energy)	1965	1.45875266601729
Crop production index (2004-2006 = 100)	1965	105.33
Death rate, crude (per 1,000 people)	1965	7.4
Electric power consumption (kWh per capita)	1965	1251.01168868133
Electric power transmission and distribution losses (% of output)	1965	9.16046224820719
Electricity production from coal sources (% of total)	1965	96.4326497053853
Electricity production from hydroelectric sources (% of total)	1965	2.04631617411958
Electricity production from natural gas sources (% of total)	1965	0.778787740373635
Electricity production from nuclear sources (% of total)	1965	0.0
Electricity production from oil sources (% of total)	1965	0.632622299365094
Electricity production from oil, gas and coal sources (% of total)	1965	97.844059745124
Electricity production from renewable sources, excluding hydroelectric (% of total)	1965	0.05937971040972
Electricity production from renewable sources, excluding hydroelectric (kWh)	1965	26000000.0
Energy imports, net (% of energy use)	1965	-17.715073831363497
Energy use (kg of oil equivalent per capita)	1965	2088.0107934660396
Fertility rate, total (births per woman)	1965	2.52
Fixed telephone subscriptions	1965	784000.0
Fixed telephone subscriptions (per 100 people)	1965	2.49746550256317
Food production index (2004-2006 = 100)	1965	79.41
Food, beverages and tobacco (% of value added in manufacturing)	1965	21.668115996824103
Fossil fuel energy consumption (% of total)	1965	98.483221882318
International migrant stock (% of population)	1965	7.1543061763494595
International migrant stock, total	1965	2249668.0
Land area (sq. km)	1965	306290.0
Land under cereal production (hectares)	1965	8505800.0
Life expectancy at birth, female (years)	1965	72.4
Life expectancy at birth, male (years)	1965	66.6
Life expectancy at birth, total (years)	1965	69.42926829268289
Livestock production index (2004-2006 = 100)	1965	81.82
Machinery and transport equipment (% of value added in manufacturing)	1965	17.0252183447389
Merchandise exports (current US$)	1965	2227750000.0
Merchandise imports (current US$)	1965	2340000000.0
Mobile cellular subscriptions	1965	0.0
Mobile cellular subscriptions (per 100 people)	1965	0.0
Mortality rate, adult, female (per 1,000 female adults)	1965	111.297
Mortality rate, adult, male (per 1,000 male adults)	1965	197.028
Mortality rate, infant (per 1,000 live births)	1965	40.8
Mortality rate, under-5 (per 1,000)	1965	45.9
Number of infant deaths	1965	19387.0
Number of under-five deaths	1965	22602.0
Official exchange rate (LCU per US$, period average)	1965	0.0003999999999
Other manufacturing (% of value added in manufacturing)	1965	35.8463457975727
Patent applications, nonresidents	1965	1011.0
Patent applications, residents	1965	4117.0
Permanent cropland (% of land area)	1965	0.799895523849946
Physicians (per 1,000 people)	1965	1.2
Population ages 65 and above (% of total)	1965	6.798169734995849
Population density (people per sq. km of land area)	1965	102.66397858238899
Population growth (annual %)	1965	0.9762893837255759
Population in largest city	1965	1211556.0
Population in the largest city (% of urban population)	1965	7.68651580348197
Population in urban agglomerations of more than 1 million	1965	1211556.0
Population in urban agglomerations of more than 1 million (% of total population)	1965	3.8529430003863903
Population, ages 0-14 (% of total)	1965	31.72434609783
Population, ages 15-64 (% of total)	1965	61.477484167174104
Population, female (% of total)	1965	51.4827014021537
Population, total	1965	31444950.0
Rural population	1965	15682854.0
Rural population (% of total population)	1965	49.874
Rural population growth (annual %)	1965	0.179452265127758
Surface area (sq. km)	1965	312690.0
Survival to age 65, female (% of cohort)	1965	79.42179
Survival to age 65, male (% of cohort)	1965	66.15183
Textiles and clothing (% of value added in manufacturing)	1965	19.4411887027865
Trademark applications, direct nonresident	1965	394.0
Trademark applications, direct resident	1965	329.0
Trademark applications, total	1965	723.0
Urban population	1965	15762096.0
Urban population (% of total)	1965	50.126
Urban population growth (annual %)	1965	1.7754726742547
Adolescent fertility rate (births per 1,000 women ages 15-19)	1966	32.0932
Age dependency ratio (% of working-age population)	1966	61.071097120873794
Age dependency ratio, old (% of working-age population)	1966	11.405695493517301
Age dependency ratio, young (% of working-age population)	1966	49.6654016273565
Agricultural land (% of land area)	1966	65.1245551601424
Agricultural land (sq. km)	1966	199470.0
Agricultural machinery, tractors	1966	136689.0
Agricultural machinery, tractors per 100 sq. km of arable land	1966	88.5520860326509
Alternative and nuclear energy (% of total energy use)	1966	0.11361025863363
Arable land (% of land area)	1966	50.396682882235794
Arable land (hectares per person)	1966	0.487232094946498
Arable land (hectares)	1966	15436000.0
Arms exports (SIPRI trend indicator values)	1966	319000000.0
Arms imports (SIPRI trend indicator values)	1966	984000000.0
Birth rate, crude (per 1,000 people)	1966	16.8
Cereal production (metric tons)	1966	15795100.0
Cereal yield (kg per hectare)	1966	1884.654
Chemicals (% of value added in manufacturing)	1966	6.6125124697164
CO2 emissions (kt)	1966	252678.302
CO2 emissions (metric tons per capita)	1966	7.9757047441684294
CO2 emissions from electricity and heat production, total (% of total fuel combustion)	1966	47.062337329863006
CO2 emissions from gaseous fuel consumption (% of total)	1966	1.49043624648071
CO2 emissions from gaseous fuel consumption (kt)	1966	3766.009
CO2 emissions from liquid fuel consumption (% of total)	1966	5.84999854874757
