#Country=France
#Region=WESTERN EUROPE
#Population=60876136
#Area (sq. mi.)=547030
#Pop. Density (per sq. mi.)=111,3
#Coastline (coast/area ratio)=0,63
#Net migration=0,66
#Infant mortality (per 1000 births)=4,26
#GDP ($ per capita)=27600
#Literacy (%)=99,0
#Phones (per 1000)=586,4
#Arable (%)=33,53
#Crops (%)=2,07
#Other (%)=64,4
#Climate=4
#Birthrate=11,99
#Deathrate=9,14
#Agriculture=0,022
#Industry=0,214
#Service=0,764
indicator	year	value
Life expectancy at birth, male (years)	1962	66.9
Life expectancy at birth, total (years)	1962	70.31463414634149
Livestock production index (2004-2006 = 100)	1962	69.49
Manufactures exports (% of merchandise exports)	1962	71.6355397484183
Manufactures imports (% of merchandise imports)	1962	41.2564722153946
Manufacturing, value added (annual % growth)	1962	6.96009177339924
Manufacturing, value added (constant 2005 US$)	1962	71745296715.9981
Manufacturing, value added (constant LCU)	1962	56313771900.0
Manufacturing, value added (current LCU)	1962	12286000000.0
Manufacturing, value added (current US$)	1962	16323658511.3131
Merchandise exports (current US$)	1962	7411090000.0
Merchandise exports by the reporting economy (current US$)	1962	7311500000.0
Merchandise exports by the reporting economy, residual (% of total merchandise exports)	1962	13.378923613485599
Merchandise exports to developing economies in East Asia & Pacific (% of total merchandise exports)	1962	1.8149490528619299
Merchandise exports to developing economies in Latin America & the Caribbean (% of total merchandise exports)	1962	2.07891677494358
Merchandise exports to developing economies in Middle East & North Africa (% of total merchandise exports)	1962	12.6157423237366
Merchandise exports to developing economies in South Asia (% of total merchandise exports)	1962	0.7153114955891401
Merchandise exports to developing economies in Sub-Saharan Africa (% of total merchandise exports)	1962	8.24864938795049
Merchandise exports to developing economies outside region (% of total merchandise exports)	1962	26.3694180400739
Merchandise exports to economies in the Arab World (% of total merchandise exports)	1962	12.949463174451198
Merchandise exports to high-income economies (% of total merchandise exports)	1962	60.25165834644049
Merchandise imports (current US$)	1962	7378480000.0
Merchandise imports by the reporting economy (current US$)	1962	7402900000.0
Merchandise imports by the reporting economy, residual (% of total merchandise imports)	1962	10.0636237150306
Merchandise imports from developing economies in East Asia & Pacific (% of total merchandise imports)	1962	1.03202798903133
Merchandise imports from developing economies in Latin America & the Caribbean (% of total merchandise imports)	1962	1.94923611017304
Merchandise imports from developing economies in Middle East & North Africa (% of total merchandise imports)	1962	15.261586675492001
Merchandise imports from developing economies in South Asia (% of total merchandise imports)	1962	0.694322495238353
Merchandise imports from developing economies in Sub-Saharan Africa (% of total merchandise imports)	1962	8.51693255345878
Merchandise imports from developing economies outside region (% of total merchandise imports)	1962	28.1295168109795
Merchandise imports from economies in the Arab World (% of total merchandise imports)	1962	17.9321617204069
Merchandise imports from high-income economies (% of total merchandise imports)	1962	61.806859473989896
Merchandise trade (% of GDP)	1962	19.379946273952697
Mortality rate, adult, female (per 1,000 female adults)	1962	111.574
Mortality rate, adult, male (per 1,000 male adults)	1962	219.187
Mortality rate, infant (per 1,000 live births)	1962	21.3
Mortality rate, under-5 (per 1,000)	1962	25.7
Net current transfers from abroad (constant LCU)	1962	4228207469.7702603
Net current transfers from abroad (current LCU)	1962	-547483136.0
Net current transfers from abroad (current US$)	1962	-727407435.5174019
Net income from abroad (constant LCU)	1962	2830555131.63715
Net income from abroad (current LCU)	1962	515735552.0
Net income from abroad (current US$)	1962	685226357.88634
Net migration	1962	1466682.0
Number of infant deaths	1962	19346.0
Number of under-five deaths	1962	23043.0
Official exchange rate (LCU per US$, period average)	1962	4.937060003937059
Ores and metals exports (% of merchandise exports)	1962	4.76233837249483
Ores and metals imports (% of merchandise imports)	1962	7.05983698960944
Permanent cropland (% of land area)	1962	3.26901231997604
Population ages 65 and above (% of total)	1962	11.7406983955863
Population density (people per sq. km of land area)	1962	87.8791762088954
Population growth (annual %)	1962	1.4124699585691203
Population in largest city	1962	7650751.0
Population in the largest city (% of urban population)	1962	25.042814098695803
Population in urban agglomerations of more than 1 million	1962	10432393.0
Population in urban agglomerations of more than 1 million (% of total population)	1962	21.680110343282
Population, ages 0-14 (% of total)	1962	26.2715794198305
Population, ages 15-64 (% of total)	1962	61.987722184583205
Population, female (% of total)	1962	51.24912102365
Population, total	1962	48119649.0
Real interest rate (%)	1962	-1.12048353094294
Renewable internal freshwater resources per capita (cubic meters)	1962	4156.30629392164
Renewable internal freshwater resources, total (billion cubic meters)	1962	200.0
Rural population	1962	17568965.0
Rural population (% of total population)	1962	36.511
Rural population growth (annual %)	1962	-0.974525370816265
Surface area (sq. km)	1962	549086.0
Survival to age 65, female (% of cohort)	1962	81.23496
Survival to age 65, male (% of cohort)	1962	65.92191
Terms of trade adjustment (constant LCU)	1962	2217627624.65133
Total reserves (includes gold, current US$)	1962	4053563699.48755
Total reserves minus gold (current US$)	1962	1461539999.56146
Trade (% of GDP)	1962	24.949874640247696
Trademark applications, direct nonresident	1962	3060.0
Trademark applications, direct resident	1962	18892.0
Trademark applications, total	1962	21952.0
Urban population	1962	30550684.0
Urban population (% of total)	1962	63.489
Urban population growth (annual %)	1962	2.81142794147404
Adolescent fertility rate (births per 1,000 women ages 15-19)	1963	36.5406
Age dependency ratio (% of working-age population)	1963	60.8575678733129
Age dependency ratio, old (% of working-age population)	1963	19.0412155221382
Age dependency ratio, young (% of working-age population)	1963	41.8163523511746
Agricultural land (% of land area)	1963	62.7394688494172
Agricultural land (sq. km)	1963	343540.0
Agricultural machinery, tractors	1963	867676.0
Agricultural machinery, tractors per 100 sq. km of arable land	1963	445.991261886405
Agricultural raw materials exports (% of merchandise exports)	1963	4.753517568508951
Agricultural raw materials imports (% of merchandise imports)	1963	12.7898483809741
Agriculture, value added (annual % growth)	1963	-5.11736387697128
Agriculture, value added (constant 2005 US$)	1963	15864089421.5037
Agriculture, value added (constant LCU)	1963	12885503000.0
Agriculture, value added (current LCU)	1963	5661000000.0
Agriculture, value added (current US$)	1963	7521425267.17757
Alternative and nuclear energy (% of total energy use)	1963	4.05377955416314
Arable land (% of land area)	1963	35.529963511248
Arable land (hectares per person)	1963	0.39863797156279995
Arable land (hectares)	1963	19455000.0
Arms exports (SIPRI trend indicator values)	1963	1292000000.0
Arms imports (SIPRI trend indicator values)	1963	63000000.0
Birth rate, crude (per 1,000 people)	1963	18.5
Cereal production (metric tons)	1963	25367307.0
Cereal yield (kg per hectare)	1963	2769.434
Chemicals (% of value added in manufacturing)	1963	7.018859535133519
CO2 emissions (kg per 2005 US$ of GDP)	1963	0.535430819682687
CO2 emissions (kt)	1963	334019.696
CO2 emissions (metric tons per capita)	1963	6.844149785426019
CO2 emissions from electricity and heat production, total (% of total fuel combustion)	1963	23.306067242045604
CO2 emissions from gaseous fuel consumption (% of total)	1963	2.87194800632356
CO2 emissions from gaseous fuel consumption (kt)	1963	9592.872
CO2 emissions from liquid fuel consumption (% of total)	1963	35.2395485684174
CO2 emissions from liquid fuel consumption (kt)	1963	117707.033
CO2 emissions from manufacturing industries and construction (% of total fuel combustion)	1963	33.3440680149427
CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)	1963	1.22697410794796
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion)	1963	29.0351668169522
CO2 emissions from solid fuel consumption (% of total)	1963	59.1812313367293
CO2 emissions from solid fuel consumption (kt)	1963	197676.969
CO2 emissions from transport (% of total fuel combustion)	1963	13.0909442225944
CO2 intensity (kg per kg of oil equivalent energy use)	1963	3.4663019252801903
Combustible renewables and waste (% of total energy)	1963	0.0
Consumer price index (2010 = 100)	1963	11.732918083956498
Crop production index (2004-2006 = 100)	1963	73.19
Death rate, crude (per 1,000 people)	1963	11.1
DEC alternative conversion factor (LCU per US$)	1963	0.752649903297424
Electric power consumption (kWh per capita)	1963	1743.2291991095801
Electric power transmission and distribution losses (% of output)	1963	8.4803815304574
Electricity production from coal sources (% of total)	1963	38.2104920875786
Electricity production from hydroelectric sources (% of total)	1963	47.7021461088229
Electricity production from natural gas sources (% of total)	1963	5.83459787556904
Electricity production from nuclear sources (% of total)	1963	0.5050942987210061
Electricity production from oil sources (% of total)	1963	7.74766962930848
Electricity production from oil, gas and coal sources (% of total)	1963	51.7927595924561
Electricity production from renewable sources, excluding hydroelectric (% of total)	1963	0.0
Electricity production from renewable sources, excluding hydroelectric (kWh)	1963	0.0
Energy imports, net (% of energy use)	1963	55.827843460326
Energy use (kg of oil equivalent per capita)	1963	1974.4817194113198
Exports as a capacity to import (constant LCU)	1963	38894673581.4003
Exports of goods and services (% of GDP)	1963	12.5957667651555
Exports of goods and services (annual % growth)	1963	7.0593474851675095
Exports of goods and services (constant 2005 US$)	1963	42255017810.0154
Exports of goods and services (constant LCU)	1963	35888567038.018
Exports of goods and services (current LCU)	1963	8110418944.0
Exports of goods and services (current US$)	1963	10775818755.1311
External balance on goods and services (% of GDP)	1963	0.12867739670885098
External balance on goods and services (constant LCU)	1963	-2065877075.19379
External balance on goods and services (current LCU)	1963	82855424.0
External balance on goods and services (current US$)	1963	110084946.051283
Fertility rate, total (births per woman)	1963	2.89
Food exports (% of merchandise exports)	1963	15.9924709823921
Food imports (% of merchandise imports)	1963	20.859701175435397
Food production index (2004-2006 = 100)	1963	71.87
Food, beverages and tobacco (% of value added in manufacturing)	1963	13.0742068983916
Fossil fuel energy consumption (% of total)	1963	95.89151318133021
Fuel exports (% of merchandise exports)	1963	3.6690937875582303
Fuel imports (% of merchandise imports)	1963	16.537951940085698
GDP (constant LCU)	1963	544445744436.025
GDP (current LCU)	1963	64390037504.0
GDP at market prices (constant 2005 US$)	1963	623833525679.285
GDP at market prices (current US$)	1963	85551113767.3727
GDP deflator (base year varies by country)	1963	11.8267133432551
GDP growth (annual %)	1963	5.34717376737879
GDP per capita (constant 2005 US$)	1963	12782.50995989
GDP per capita (constant LCU)	1963	11155.8338313018
GDP per capita (current LCU)	1963	1319.36848827793
GDP per capita (current US$)	1963	1752.9644028354599
GDP per capita growth (annual %)	1963	3.8706307562928504
General government final consumption expenditure (% of GDP)	1963	17.233626887250498
General government final consumption expenditure (annual % growth)	1963	3.37928578897592
General government final consumption expenditure (constant 2005 US$)	1963	141666809513.069
General government final consumption expenditure (constant LCU)	1963	123656157016.481
